Date,Open,High,Low,Close,Volume
2020-02-19,30.05416084715961,30.40311862028342,30.019264071465322,30.289709091186523,29632100
2020-02-20,30.06288478182571,30.603774846541633,30.06288478182571,30.403120040893555,42604100
2020-02-21,30.12395137158055,30.21991584172879,29.783716125011136,29.975645065307617,46675500
2020-02-24,28.946213142429542,28.972384060197875,28.370429655948328,28.553632736206055,79159600
2020-02-25,28.518731810629095,28.579799495162025,26.904794442934442,27.11417007446289,91586800
2020-02-26,27.384613715131724,27.567818434871764,26.660522356857452,26.721590042114258,80012800
2020-02-27,25.77940220790194,26.433701773218942,25.22106711130178,25.412994384765625,121148300
2020-02-28,24.427182649311266,25.081482184560677,24.16546350079941,24.86338233947754,171198800
2020-03-02,24.732523866663435,25.631094203482366,23.938640528323482,25.622371673583984,147776300
2020-03-03,25.622371329367475,25.953882372057116,24.09567236630529,24.209083557128906,138698500
2020-03-04,24.64527873089225,24.793586669459938,23.9037390380538,24.767414093017578,111239800
2020-03-05,23.91579014825033,24.0123669300217,23.17829868192916,23.511926651000977,110878700
2020-03-06,22.361788634894726,23.011483135001704,22.036942222134687,22.572500228881836,119121200
2020-03-09,19.517182833852935,20.62342014128337,18.885047947287187,19.253793716430664,145196000
2020-03-10,20.41271052733624,20.79023619427041,18.955287027953627,20.728778839111328,134863600
2020-03-11,20.052738594402587,21.036059332452172,19.543518507837348,19.903484344482422,127347000
2020-03-12,18.077315365498702,20.079077926965418,17.69100995723246,18.007078170776367,139552600
2020-03-13,19.482064304590935,21.290673637489125,18.858707628336887,21.21165657043457,128357400
2020-03-16,17.42762338479579,19.078198533809797,17.19057219078068,17.94562339782715,121688800
2020-03-17,18.48996076976418,19.921046076905984,17.5856569945954,19.29768943786621,120065700
2020-03-18,17.79636983503949,18.41094498239363,17.29592952197249,18.252912521362305,148272500
2020-03-19,17.787588515237577,19.095757445002235,16.68135133126632,18.612876892089844,122461300
2020-03-20,19.104541465182265,19.174778682258445,17.173015483706244,17.26959228515625,150910400
2020-03-23,16.90962695455343,17.26959291451049,15.759491855046429,15.873626708984375,181898500
2020-03-24,17.050099206481775,18.56897993286777,16.69013329270445,18.463624954223633,147882400
2020-03-25,19.060637755717977,19.403045575147043,17.91928282318631,18.52507972717285,146991300
2020-03-26,18.709455720986742,20.1493211558764,18.58654101205966,19.9473876953125,116111400
2020-03-27,19.034300848942333,19.49084351570136,18.525080697430205,18.96406364440918,91522800
2020-03-30,19.007966293925282,19.62254325199076,18.67433990284723,19.350374221801758,80449100
2020-03-31,19.157213518809964,19.745450672737455,18.402162393730446,18.63921356201172,95213700
2020-04-01,17.497860040476088,17.86660577251063,17.129114308441544,17.357385635375977,83961300
2020-04-02,17.25203040724056,18.2529127187873,17.199352919660356,18.05975914001465,70007400
2020-04-03,17.91050938422803,18.209018013514125,17.278374349933237,17.585662841796875,68293500
2020-04-06,18.463623208187986,18.964063495890862,18.27046964129422,18.77968978881836,97766200
2020-04-07,20.017623059719288,20.087860268979853,19.183556409073496,19.43816566467285,94560300
2020-04-08,19.6752153793408,20.719995252992515,19.6752153793408,20.588300704956055,81212300
2020-04-09,21.132639042167497,22.230096422210156,21.11507932218592,21.82623291015625,125275700
2020-04-13,21.755997314110303,21.817454664004767,20.878031345132946,21.000946044921875,83164700
2020-04-14,21.51016344362519,21.64185798693407,20.281011581764,20.834129333496094,88991100
2020-04-15,19.45572561904677,19.8859287402523,19.23623412815086,19.482065200805664,99082200
2020-04-16,19.446944999954493,19.499622486830475,18.51630158373892,18.8060302734375,89213300
2020-04-17,19.613758440621588,20.54440183051312,19.587418860635076,20.43904685974121,92800300
2020-04-20,19.81569357717914,20.307354098691818,19.473287351877662,19.754236221313477,74446300
2020-04-21,19.22745308487769,19.640098134115874,18.876267055963233,18.999181747436523,78871300
2020-04-22,19.45572626753622,19.517183619101598,19.09576034443568,19.139657974243164,49669500
2020-04-23,19.280130043623508,19.657655642358566,19.18355493492845,19.201114654541016,50614800
2020-04-24,19.41182642314613,19.57863873705372,19.0255209614801,19.473283767700195,47633500
2020-04-27,19.771793128441637,20.763893891667312,19.710335781328602,20.605859756469727,66916700
2020-04-28,21.466267687472833,21.782334283982618,20.939487793840364,20.974605560302734,65504900
2020-04-29,21.870133457404904,22.045727331506157,21.518947383789698,21.755998611450195,73493900
2020-04-30,21.255552374110827,21.404806635239087,20.93948580758219,21.11507797241211,55244100
2020-05-01,20.52684355733744,20.59708076766501,20.026403224430123,20.26345443725586,51772600
2020-05-04,19.929827875530062,20.184437132042163,19.692776665455675,20.131759643554688,45886100
2020-05-05,20.61464243317668,20.649761878946368,19.85959276958914,19.894710540771484,45691900
2020-05-06,20.193213133106394,20.263450329194594,19.51717907414068,19.622535705566406,53874600
2020-05-07,19.894709761147215,20.518066502432646,19.850812130242687,20.052743911743164,51884300
2020-05-08,20.60585999253921,20.73755622310404,20.41270808874439,20.69365692138672,45181000
2020-05-11,20.289796967369032,20.29857682925916,19.80691461093654,19.824474334716797,68951800
2020-05-12,19.938604457811532,20.035181241093625,19.18355493492845,19.201114654541016,69588700
2020-05-13,19.01674090467069,19.095757968161077,18.19145250520833,18.323148727416992,112113400
2020-05-14,17.813930269853152,19.130879220029442,17.647116267279742,19.060640335083008,88359100
2020-05-15,18.78847369280402,19.05186452037498,18.639219392890023,18.823593139648438,64484000
2020-05-18,19.683996804943234,20.24589448104208,19.37670838535649,20.131759643554688,86589400
2020-05-19,19.89470378814659,20.193212277520352,19.482060487935456,19.499618530273438,62179000
2020-05-20,19.91226504089448,20.193213835012926,19.877145604336217,20.11419677734375,59789500
2020-05-21,20.026398292755008,20.430263408623606,20.000060391985098,20.10541534423828,57726000
2020-05-22,20.131761775954857,20.1493214988397,19.719116661097726,19.894710540771484,48107000
2020-05-26,20.8516883884185,21.597959676184544,20.807790766909225,21.3170108795166,119485500
2020-05-27,22.888572123436383,22.976369053641005,21.922809240359864,22.809555053710938,117672700
2020-05-28,22.89735071022654,22.95002819558421,21.764775564807792,21.82623291015625,84340800
2020-05-29,21.43992950141273,21.870132634732137,21.123861209754704,21.17654037475586,113811100
2020-06-01,21.317012276661707,21.835012282438722,21.115078850558085,21.606740951538086,58375500
2020-06-02,21.914026916024408,22.291552501246994,21.56284090927792,21.808671951293945,71118100
2020-06-03,22.38812959843302,22.950027217192524,22.29155281723861,22.81833267211914,86744600
2020-06-04,22.729924870947166,23.720105183576884,22.60615296421811,23.675901412963867,94545300
2020-06-05,25.594372740880633,25.647417599433762,24.64839626013353,24.85173797607422,118767900
2020-06-08,25.27610303415129,25.550170134531573,24.87826233499779,25.23189926147461,79598500
2020-06-09,24.506939767075398,25.231893965168542,24.356644610750237,24.948984146118164,77773400
2020-06-10,24.727964464228652,24.8428969587436,23.437195555935947,23.51676368713379,90415300
2020-06-11,22.084538791668823,22.71224274416445,20.935223975571223,21.156246185302734,149875500
2020-06-12,22.128746613881354,22.146427110990388,21.253498772016016,21.907724380493164,73729700
2020-06-15,21.005955289182545,22.25252067079773,20.94406932766868,22.234838485717773,76538900
2020-06-16,23.14544876066833,23.198493625009384,21.978451627570067,22.809494018554688,96796500
2020-06-17,22.89790408932153,22.89790408932153,22.0314972995063,22.102224349975586,58349500
2020-06-18,21.836992473516734,22.53542169873232,21.730901083143692,22.137582778930664,53419000
2020-06-19,22.4912233749623,22.53542714798506,21.65133819740299,22.323246002197266,127563600
2020-06-22,22.004968551199482,22.128742123441068,21.757424779247263,21.766265869140625,55484300
2020-06-23,22.111063895021797,22.46469912262542,21.890041666986313,21.91656494140625,46108300
2020-06-24,21.695547697381343,21.695547697381343,20.935230518670334,21.050161361694336,75437100
2020-06-25,20.952909624300275,21.898884568686736,20.820294927504037,21.854679107666016,65031900
2020-06-26,21.297705643892723,21.31538782984107,20.351730617114935,20.46666145324707,118139200
2020-06-29,20.696520912475357,21.076679407411238,20.422453826975485,20.6788387298584,66269200
2020-06-30,20.51086030649634,21.138562528929967,20.42245109151914,20.997108459472656,61716200
2020-07-01,21.24465449749327,21.28001717267918,20.537382444853773,20.563905715942383,57379900
2020-07-02,21.076681384444704,21.209294393979757,20.528545475763003,20.59043312072754,56000200
2020-07-06,21.058997501517823,21.28886081976154,20.740724955293324,20.917543411254883,59589000
2020-07-07,20.669997922650357,20.678839014080353,20.245635651605145,20.342885971069336,60645800
2020-07-08,20.360566976470423,20.502021058638487,20.068817721215584,20.422452926635742,52922600
2020-07-09,20.280996218691573,20.475495134924508,19.794746398711048,20.130701065063477,79385900
2020-07-10,20.077657415163785,21.262336635090385,20.051135828291173,21.235815048217773,81142900
2020-07-13,21.545252337321344,21.669024273028075,21.094366689190345,21.38611602783203,73598100
2020-07-14,21.120881480370493,21.350744777121427,20.731883611652545,21.341903686523438,67423100
2020-07-15,21.89004073971246,21.98729105553355,21.465678484564332,21.748586654663086,57384400
2020-07-16,20.997109924493543,21.412631071733156,20.81145207772658,21.156246185302734,78067100
2020-07-17,21.112043967873415,21.200453202571445,20.510864881711782,20.528545379638672,66659100
2020-07-20,20.50202474741255,20.952910347797307,20.43129769360313,20.846818923950195,61114000
2020-07-21,20.96174684524487,21.642495697611338,20.944066348945466,21.58945083618164,75499300
2020-07-22,21.430311094056012,21.509879216443913,21.19160672689231,21.492197036743164,52193700
2020-07-23,21.67786110576865,21.783950833732536,21.31538477707136,21.69554328918457,61047600
2020-07-24,21.713224785402232,21.951929213702964,21.456839859137883,21.52756690979004,50217600
2020-07-27,21.412630725041755,21.45683617803171,21.1120403897725,21.341903686523438,54721300
2020-07-28,21.333061950931217,21.713220403822884,21.28885818554335,21.53640365600586,48406500
2020-07-29,21.536400836145912,22.3586035803237,21.386105692734215,22.34092140197754,71393500
2020-07-30,21.85467633922699,22.05801806163217,21.52756440044013,21.96076774597168,61755900
2020-07-31,22.040333532990154,22.05801571327606,21.624810727598984,21.99612808227539,61955800
2020-08-03,22.128746247878656,22.376290065969005,21.82815588054112,22.093381881713867,58284000
2020-08-04,22.066855644420393,22.155264861696853,21.978448113409495,22.111061096191406,37985300
2020-08-05,22.385135517797956,22.62383997710894,22.323249551220915,22.447021484375,51322600
2020-08-06,22.500063567588075,22.694562521887125,22.349768384545147,22.517744064331055,51999700
2020-08-07,22.402813959854736,23.154289898970983,22.3320869118359,23.08356285095215,63354500
2020-08-10,23.260382990385665,23.702427525971757,23.17197374601523,23.48140525817871,64051100
2020-08-11,24.117941755997887,24.533462862285532,23.67589738010085,23.79966926574707,81441000
2020-08-12,24.294763398742106,24.374331537366444,23.348788513170284,23.631696701049805,61971300
2020-08-13,23.41951585444699,23.578652133695492,23.110084387715542,23.295743942260742,55955500
2020-08-14,23.039356266396073,23.569809943753995,22.91558435997667,23.401832580566406,50931900
2020-08-17,23.260379776580027,23.348789008735267,22.844858577596007,22.897903442382812,57518700
2020-08-18,22.87137775349798,22.977467464055334,22.508899798007977,22.57078742980957,45850100
2020-08-19,22.685723667253864,23.057041115721848,22.447019231896025,22.544269561767578,59856000
2020-08-20,22.243676728633417,22.393971910026853,22.11990482146204,22.190631866455078,49403700
2020-08-21,22.08453941345215,22.482380076676204,22.013812371797393,22.08453941345215,55010700
2020-08-24,22.296717431806982,22.721081308874435,22.137582874955317,22.71224021911621,54579500
2020-08-25,23.02167532359118,23.154288318793007,22.747606555739576,22.986310958862305,57304700
2020-08-26,22.9332676701376,22.9332676701376,22.57963242993536,22.597312927246094,39478000
2020-08-27,22.535426348176152,23.1808108544918,22.491222576722233,23.030515670776367,52934800
2020-08-28,23.339946549975547,23.401832502980074,22.97747023700697,23.251537322998047,46466400
2020-08-31,23.065884073551054,23.11008785274077,22.712248781235093,22.756452560424805,49416200
2020-09-01,22.61499244114246,22.89790059990719,22.45585618027089,22.729923248291016,46109200
2020-09-02,22.570788750325807,23.127763979001912,22.535424387227312,23.003992080688477,57300900
2020-09-03,23.324484450016836,23.698388456248054,22.6656998263614,22.84375,86192500
2020-09-04,23.377898752652985,23.823022487399587,22.96838403371972,23.627168655395508,99621400
2020-09-08,23.27106727246286,23.431312081514704,22.603381700088338,22.683504104614258,74978600
2020-09-09,22.825936460896653,22.897156165220366,22.460935263986155,22.710205078125,53822700
2020-09-10,22.879361042162607,23.048506841732333,22.327406854374395,22.380821228027344,56609600
2020-09-11,22.45204308809223,22.772532756427502,22.336311651200315,22.701313018798828,47708300
2020-09-14,22.852656068298565,23.137535029967587,22.73692462687523,22.92387580871582,47802400
2020-09-15,22.941677986240506,22.99509235964157,22.425334515330725,22.505456924438477,63820200
2020-09-16,22.505455793695848,23.066310931258727,22.300697592923537,22.790334701538086,64598600
2020-09-17,22.37191639704936,22.68350332640353,22.345210061798426,22.567771911621094,48862000
2020-09-18,22.389725652090213,22.77253237213912,22.345213953578114,22.443140029907227,94055800
2020-09-21,21.87338408121506,22.06033696719783,21.392651242139923,21.784358978271484,75218600
2020-09-22,21.606310258452655,21.90009190667582,21.19679546813433,21.312528610229492,68665300
2020-09-23,21.454961221325554,21.597400659803085,20.7071533203125,20.7071533203125,59950300
2020-09-24,20.81398464065558,21.205693994226625,20.43117966336116,20.77837562561035,53570700
2020-09-25,20.724957983381728,20.965323466538077,20.59141952850244,20.911909103393555,42111300
2020-09-28,21.25910545141727,21.64191207424548,21.178984754046088,21.44605827331543,47996900
2020-09-29,21.348131629786984,21.357034307292103,20.9475213301293,21.16118049621582,45695200
2020-09-30,21.17008207700217,21.650814751289396,21.161179399958257,21.44605827331543,56226100
2020-10-01,21.606303896285098,21.730937983676345,21.241302613486077,21.4549617767334,44782200
2020-10-02,21.045451845714346,21.748748235522257,20.98313478798706,21.552892684936523,51682100
2020-10-05,21.82886927312547,21.998015076839785,21.704233467531534,21.91789436340332,44396800
2020-10-06,22.184968952780586,22.425336198141142,21.615211065714774,21.69533348083496,67541100
2020-10-07,21.926791192793218,22.354111205619393,21.90008485937486,22.14935302734375,47648000
2020-10-08,22.211679603962192,22.523264923855287,22.087043777992314,22.469850540161133,52080600
2020-10-09,22.55886815303478,22.692404916927988,22.291794625248368,22.57667350769043,44511500
2020-10-12,22.523260112986485,22.995091879206143,22.46984574070141,22.861555099487305,48362900
2020-10-13,22.825943231822464,22.861553943553474,22.11374597732418,22.211673736572266,61186900
2020-10-14,21.67752139694857,21.89118053831088,21.00093326696196,21.02764129638672,127409500
2020-10-15,21.00093924798006,21.543990781526514,20.90301147687827,21.49947738647461,66832400
2020-10-16,21.54398845895427,21.677525233689117,21.31252392367484,21.57959747314453,58357700
2020-10-19,21.63301214932325,21.65081750567625,21.08996236465461,21.116668701171875,51377900
2020-10-20,21.26801012277644,21.79325623153591,21.259107444897715,21.490571975708008,62476400
2020-10-21,21.561790191662663,21.668620620718347,21.374839063330302,21.41044807434082,41564900
2020-10-22,21.410454585801762,22.17606808250907,21.365942883998464,22.140459060668945,55402000
2020-10-23,22.46984235418155,22.487647708263818,21.998010659073536,22.167158126831055,51007400
2020-10-26,21.784353313641013,21.88228107121585,21.499474416709305,21.84667205810547,59450200
2020-10-27,21.624112169336197,21.713135559194313,21.19679208716057,21.232402801513672,55009300
2020-10-28,20.840691542584427,21.063253393058854,20.582520679000417,20.894105911254883,81942500
2020-10-29,20.79617990867219,21.143375852999657,20.582520735392812,20.956424713134766,57490400
2020-10-30,20.911914549668236,21.223501528849283,20.689352664254976,21.098867416381836,66453400
2020-11-02,21.26801298550428,21.59740531930539,20.894108954330346,21.43716049194336,59756400
2020-11-03,21.882281590686365,22.202771206348825,21.819964542754708,21.980209350585938,65106200
2020-11-04,21.26801156362801,21.490573431637554,20.71605908185123,21.0810604095459,88845500
2020-11-05,21.276912418691783,22.069233755552677,21.241303405828322,21.90898895263672,74722600
2020-11-06,22.193862648825206,22.22056897771398,21.57068893857356,21.641908645629883,55454500
2020-11-09,23.680583248975573,25.167296604815355,23.413507986829394,24.71327018737793,178378800
2020-11-10,24.472898762063917,24.713265947352273,24.196922566739516,24.62424087524414,77694600
2020-11-11,24.70436244604973,24.722167799479664,24.14350739710251,24.3393611907959,48360900
2020-11-12,23.894240813504997,23.947655183093616,23.42240907110429,23.760704040527344,67912600
2020-11-13,23.9298535823016,24.223635208157553,23.82302482636078,24.036684036254883,52421000
2020-11-16,24.80229611283097,24.92693022056986,24.196927535792295,24.55302619934082,57396700
2020-11-17,24.259242142865748,24.57082907879857,24.045582966286375,24.526315689086914,46402300
2020-11-18,24.597535608792395,24.864610855134114,24.00106976604509,24.018875122070312,54416700
2020-11-19,23.974363430019466,24.045583156108147,23.725093539702968,24.018875122070312,46423000
2020-11-20,23.80521758507859,23.992170440208664,23.707289818200344,23.867534637451172,40538000
2020-11-23,24.134610492300773,24.499611834846508,24.09009709808034,24.383878707885742,45421200
2020-11-24,24.86461070065375,25.808272489969017,24.855708022696447,25.79936981201172,80387800
2020-11-25,25.55900291036138,25.852786192469285,25.35424640890334,25.843883514404297,57249900
2020-11-27,25.79046605291286,25.906199163494012,25.64802660759154,25.808271408081055,25971600
2020-11-30,25.56790646507387,25.692542264244857,25.015953990217636,25.069368362426758,63567900
2020-12-01,25.585712332544794,25.852787594946193,25.523395280721495,25.541200637817383,50255100
2020-12-02,25.541199607041886,25.977420650212565,25.39876015204788,25.870590209960938,45257500
2020-12-03,25.9243411592438,26.06766840710812,25.646643121485553,25.8974666595459,54013700
2020-12-04,26.15724177047436,26.36327442376832,25.97808190150866,26.237863540649414,66188200
2020-12-07,25.88850835163365,26.11245738877338,25.700391980562145,26.0587100982666,42197800
2020-12-08,25.85267502662388,26.11245499744614,25.772053243949117,25.915380477905273,33869100
2020-12-09,26.2020323661177,26.2020323661177,25.754134376953292,25.79892349243164,54886300
2020-12-10,25.646640508250115,26.094538539336952,25.50331327498996,26.076623916625977,58859600
2020-12-11,25.69143554489176,25.7541410061401,25.351032028692682,25.592897415161133,40538400
2020-12-14,25.90642349826366,25.94225445409542,25.20770191929178,25.27936553955078,40267100
2020-12-15,25.39581583916676,25.816839325793843,25.306235901336795,25.655595779418945,43672700
2020-12-16,25.798922288830138,25.816838617623716,25.47643691352149,25.727258682250977,42463200
2020-12-17,25.718303664697242,25.90642172285728,25.557061811611245,25.8257999420166,43182700
2020-12-18,25.879546740360414,26.067664794987596,25.592892284352647,25.682472229003906,82817200
2020-12-21,26.06766885812062,26.864926901734197,25.736223523827608,26.64097785949707,93397400
2020-12-22,26.676805798851454,26.676805798851454,26.130369685878936,26.166200637817383,39054300
2020-12-23,26.327443531753833,27.187408568415407,26.2736962508985,26.918668746948242,52537200
2020-12-24,27.115748868713816,27.115748868713816,26.640976311660896,26.838050842285156,22632300
2020-12-28,27.07991541527814,27.366569890963707,26.864924558513966,26.99033546447754,32861200
2020-12-29,27.026166431726583,27.097830046149447,26.811175588457996,26.88283920288086,33291900
2020-12-30,26.8738828999894,27.070957426161623,26.82013561259615,26.855966567993164,26370100
2020-12-31,26.882840760688495,27.22324252177387,26.784302644423718,27.151578903198242,28716000
2021-01-04,27.28594577957603,27.384483887914417,26.649931429452653,26.900754928588867,51483900
2021-01-05,27.026164952517764,27.357610218954772,26.79325779124221,27.106786727905273,48507000
2021-01-06,28.57589591038551,29.22086850223518,28.092166893647132,28.799846649169922,107002800
2021-01-07,29.838968598855622,30.116663196131075,29.417943348546583,29.43585968017578,74358500
2021-01-08,29.489607292871344,29.561272624333572,28.764014606367272,29.140247344970703,44641400
2021-01-11,28.746097866302545,29.67772665896811,28.57589612368181,29.623977661132812,51868200
2021-01-12,29.937503772119296,30.43019435676382,29.74043095545239,30.152496337890625,68166200
2021-01-13,29.946462477887277,30.17041149227938,29.641891681626387,29.97333526611328,43172800
2021-01-14,29.99125078252096,30.788508705346306,29.937501790338438,30.448108673095703,48483500
2021-01-15,29.82104996824405,30.12562074807857,29.292530186095636,29.57022476196289,57684300
2021-01-19,29.113374500710616,30.09874888616593,28.84463634260381,29.355239868164062,78130200
2021-01-20,29.34627200315163,29.373148203678582,28.80879583327466,28.97003936767578,53920000
2021-01-21,28.97004175254869,29.09545264136472,28.42360566511562,28.45943832397461,49626600
2021-01-22,28.09216721384042,28.44152715816654,27.9936290926836,28.262367248535156,45314500
2021-01-25,28.011547772969827,28.038420565649833,27.38448974530275,27.913009643554688,48078400
2021-01-26,28.12799631160539,28.154870808852596,27.689056441473497,27.715930938720703,36373000
2021-01-27,27.151577452642425,27.259073729060667,26.57826853466607,26.721595764160156,63809200
2021-01-28,27.25011767224085,27.545730319521162,26.802219618264896,27.160537719726562,51223300
2021-01-29,27.232195446301915,27.3217753794289,26.506601234304043,26.560348510742188,64019100
2021-02-01,26.757430763671753,26.909716171889066,26.488690903443583,26.838050842285156,40985300
2021-02-02,27.393441863587018,27.948836140476764,27.357610911727033,27.796550750732422,53527000
2021-02-03,27.68905831376372,28.423610868902514,27.662183814699304,28.289241790771484,49404900
2021-02-04,28.486314858929614,29.140245591820435,28.468400235737388,29.113372802734375,51751900
2021-02-05,29.46273208939392,29.480648420792267,28.952128604708914,28.996917724609375,42008800
2021-02-08,29.050664352910932,29.81208958078049,29.023791566597342,29.641889572143555,46014100
2021-02-09,29.534397731126255,29.579186851506144,29.193994265295604,29.516481399536133,35868600
2021-02-10,29.668759191374672,29.937497277394865,29.435853761407884,29.54334831237793,45031900
2021-02-11,29.53439336282224,29.838964120424905,29.15815728945879,29.453771591186523,29479900
2021-02-12,29.561273733973724,29.96438269560252,29.480651941647967,29.892717361450195,37468300
2021-02-16,30.439150959504666,30.95871433590549,30.18832914589926,30.698932647705078,52802600
2021-02-17,30.492901024385652,30.958715421117645,30.268951992333214,30.824344635009766,45455300
2021-02-18,30.510814903251365,31.039334713077782,30.474982240878887,30.62726593017578,37541700
2021-02-19,30.636228886707023,31.110999750741904,30.6183125537182,30.940799713134766,54514100
2021-02-22,30.86016868801609,31.576804707151727,30.824336032761785,31.487226486206055,56783400
2021-02-23,31.729096241850367,32.150121502618205,31.478274427192556,31.81867790222168,67440700
2021-02-24,32.01575280334493,32.71447263916199,31.890338484052698,32.58906173706055,58139500
2021-02-25,33.108616114836785,33.17132155535354,32.03366033610775,32.18594741821289,74762000
2021-02-26,32.006792914777215,32.27553105018742,31.066207732246102,31.093080520629883,70933300
2021-03-01,31.81866634683152,32.293437014211655,31.5678446232631,32.06053161621094,45901700
2021-03-02,31.935136632954116,32.194914939876384,31.80076583298046,31.827638626098633,41167400
2021-03-03,32.22179143408398,33.11758766262395,32.105336967560184,32.62489700317383,66047000
2021-03-04,32.53487028383924,33.192049055699535,32.33681518426133,32.85895919799805,96512800
2021-03-05,33.33609022469203,33.84922989201847,32.56187853457448,33.24606704711914,74292300
2021-03-08,33.651170641411646,33.966255126171845,33.147032031632016,33.426109313964844,65335500
2021-03-09,32.90396687668695,33.453117090003914,32.237787240392926,32.6969108581543,63946000
2021-03-10,32.89496804914016,33.78620908037881,32.74192454393771,33.64216995239258,53365600
2021-03-11,33.55214511695895,34.020273118179226,33.17404027844262,33.52513885498047,45834000
2021-03-12,34.13730245045063,34.37136816750891,33.83122232442038,34.15530776977539,46069600
2021-03-15,34.23633199073189,34.27234263148618,33.507135403357964,33.9842643737793,50131600
2021-03-16,33.68718354684613,33.957259932835015,33.282075836190614,33.88523864746094,50300400
2021-03-17,34.20932585404737,34.533414753709806,33.60616307291408,34.16431427001953,63796000
2021-03-18,34.6684514254081,35.98281241727875,34.58742919600624,35.05555725097656,95439700
2021-03-19,34.470394005345945,35.03754608234672,33.786205641429106,34.68645095825195,106252700
2021-03-22,34.28134504175506,34.551417963588506,33.669177920712045,33.90324020385742,54701300
2021-03-23,33.633171079659505,34.04728316884049,33.11102706221607,33.219058990478516,49838000
2021-03-24,33.498132886413394,34.02027690385683,33.21005461270802,33.219058990478516,43896800
2021-03-25,33.19204554350399,33.98426242382381,32.97598857970264,33.90324020385742,47517900
2021-03-26,34.524412402638134,34.89351290799086,34.2813491477897,34.821495056152344,66846000
2021-03-29,34.25434137649115,34.77648542690643,34.08329596385379,34.488407135009766,45680000
2021-03-30,34.77647799633585,35.52367983311448,34.77647799633585,35.10056686401367,56705900
2021-03-31,34.767477022582014,35.10057029927453,34.623437893313046,34.83049392700195,49270000
2021-04-01,34.956531666026976,35.57769977590787,34.857504119343695,35.55069351196289,65587000
2021-04-05,36.0098112482006,36.26187882800578,35.64971176205331,35.82976150512695,50328500
2021-04-06,35.58670046322895,36.144855097945246,35.52368355836804,35.73073959350586,42590100
2021-04-07,35.80276102331608,36.144855246945355,35.64071657181609,36.05482864379883,43136400
2021-04-08,35.82976544340296,35.874777025578084,35.30762490867716,35.739742279052734,45285900
2021-04-09,35.92879506223922,36.171861741036274,35.56869551568865,36.000816345214844,45872900
2021-04-12,36.00081823521288,36.35191342274165,35.87478098338873,36.06383514404297,45544600
2021-04-13,35.83876574005534,35.84776668180015,35.28961557121491,35.39764404296875,46770400
2021-04-14,35.09156831515072,36.306901770769365,35.03755235017968,35.901790618896484,52023800
2021-04-15,35.76674052890569,35.865768048004526,34.25432835432648,34.8754997253418,118128900
